attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': True, 'Good For Groups': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Wi-Fi': 'free', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Accepts Credit Cards': True, 'Good For Kids': True, 'Noise Level': 'average', 'Caters': True, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': True, 'Good for Kids': True, 'Good For': {'lunch': True, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': True, 'Waiter Service': True, 'Price Range': 1}",cVejKU_SrdbvzIbQ4oPV0A,"['Mexican', 'Restaurants']",Phoenix,"3347 N 7th Ave
Phoenix, AZ 85013","{'Saturday': {'close': '22:00', 'open': '10:00'}, 'Monday': {'close': '22:00', 'open': '10:00'}, 'Sunday': {'close': '22:00', 'open': '10:00'}, 'Friday': {'close': '22:00', 'open': '10:00'}, 'Thursday': {'close': '22:00', 'open': '10:00'}, 'Wednesday': {'close': '22:00', 'open': '10:00'}, 'Tuesday': {'close': '22:00', 'open': '10:00'}}",33.4874748,-112.0830342,Mi Patio Mexican Restaurant,[],True,300,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'none', 'Good for Kids': True, 'Outdoor Seating': False, 'BYOB/Corkage': 'yes_free', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Kids': True, 'Price Range': 1, 'Accepts Credit Cards': True, 'Take-out': True, 'Corkage': False, 'Caters': False, 'Takes Reservations': False, 'Order at Counter': True, 'Has TV': False, 'Good For Groups': False, 'Attire': 'casual', 'Open 24 Hours': False, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Good For': {'lunch': True, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': False}",mqQwChPNN4o4DhAzaGntIA,"['American (Traditional)', 'Restaurants']",Phoenix,"4140 N 7th Ave
Phoenix, AZ 85013","{'Saturday': {'close': '21:00', 'open': '10:00'}, 'Monday': {'close': '20:00', 'open': '10:00'}, 'Friday': {'close': '21:00', 'open': '10:00'}, 'Thursday': {'close': '20:00', 'open': '10:00'}, 'Wednesday': {'close': '20:00', 'open': '10:00'}, 'Tuesday': {'close': '20:00', 'open': '10:00'}}",33.4963684082031,-112.083915710449,The Fry Bread House,[],False,209,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'none', 'Good for Kids': True, 'Outdoor Seating': False, 'BYOB/Corkage': 'no', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Kids': True, 'Attire': 'casual', 'Take-out': True, 'Corkage': False, 'Caters': False, 'Takes Reservations': False, 'Has TV': False, 'Good For Groups': True, 'BYOB': False, 'Price Range': 1, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': True}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': True, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",Zy2vca7i9QFGRKa4m0C__A,"['Vietnamese', 'Restaurants']",Phoenix,"4538 N 19th Ave
Phoenix, AZ 85015","{'Saturday': {'close': '20:00', 'open': '08:00'}, 'Monday': {'close': '20:00', 'open': '08:00'}, 'Sunday': {'close': '20:00', 'open': '08:00'}, 'Friday': {'close': '20:00', 'open': '08:00'}, 'Thursday': {'close': '20:00', 'open': '08:00'}, 'Wednesday': {'close': '20:00', 'open': '08:00'}, 'Tuesday': {'close': '20:00', 'open': '08:00'}}",33.5038922,-112.1000457,Da Vàng,[],True,326,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': True, 'Outdoor Seating': True, 'BYOB/Corkage': 'yes_free', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': True, 'validated': False, 'lot': True, 'street': True}, 'Good For Kids': True, 'Attire': 'casual', 'Take-out': True, 'Corkage': False, 'Caters': False, 'Takes Reservations': False, 'Has TV': True, 'Good For Groups': True, 'BYOB': False, 'Price Range': 2, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': True, 'dessert': False}, 'Waiter Service': True}",9Y3aQAVITkEJYe5vLZr13w,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",Scottsdale,"4400 N Scottsdale Rd
Scottsdale, AZ 85251","{'Saturday': {'close': '15:00', 'open': '07:00'}, 'Monday': {'close': '15:00', 'open': '06:00'}, 'Sunday': {'close': '15:00', 'open': '07:00'}, 'Friday': {'close': '15:00', 'open': '06:00'}, 'Thursday': {'close': '15:00', 'open': '06:00'}, 'Wednesday': {'close': '15:00', 'open': '06:00'}, 'Tuesday': {'close': '15:00', 'open': '06:00'}}",33.500545,-111.9264093,Breakfast Club,[],True,492,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': False, 'Outdoor Seating': True, 'BYOB/Corkage': 'yes_free', 'Wi-Fi': 'free', 'Smoking': 'outdoor', 'Parking': {'valet': False, 'garage': True, 'validated': False, 'lot': False, 'street': True}, 'Good For Kids': False, 'Attire': 'casual', 'Take-out': True, 'Good For Dancing': True, 'Corkage': False, 'Caters': False, 'Takes Reservations': False, 'Coat Check': False, 'Order at Counter': True, 'Has TV': True, 'Good For Groups': True, 'Music': {'video': False, 'dj': True, 'jukebox': False, 'live': False}, 'Happy Hour': True, 'Price Range': 1, 'Noise Level': 'loud', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': True}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': False, 'latenight': True, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",xWlCgISVtozxCztPA4nGaQ,"['Dive Bars', 'Bars', 'Mexican', 'Nightlife', 'Restaurants']",Scottsdale,"4209 N Craftsman Ct
Scottsdale, AZ 85251","{'Saturday': {'close': '02:00', 'open': '11:00'}, 'Monday': {'close': '02:00', 'open': '11:00'}, 'Sunday': {'close': '02:00', 'open': '11:00'}, 'Friday': {'close': '02:00', 'open': '11:00'}, 'Thursday': {'close': '02:00', 'open': '11:00'}, 'Wednesday': {'close': '02:00', 'open': '11:00'}, 'Tuesday': {'close': '02:00', 'open': '11:00'}}",33.4969773,-111.9275971,Dos Gringos,[],True,218,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': True, 'Outdoor Seating': True, 'BYOB/Corkage': 'no', 'Wi-Fi': 'free', 'Parking': {'valet': False, 'garage': True, 'validated': False, 'lot': False, 'street': False}, 'Good For Kids': True, 'Attire': 'casual', 'Dogs Allowed': True, 'Accepts Credit Cards': True, 'Take-out': True, 'Corkage': False, 'Caters': True, 'Takes Reservations': True, 'Order at Counter': False, 'Has TV': False, 'Good For Groups': True, 'BYOB': False, 'Price Range': 2, 'Open 24 Hours': False, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Good For': {'lunch': False, 'dinner': False, 'latenight': False, 'brunch': True, 'breakfast': True, 'dessert': False}, 'Waiter Service': True}",V6BYjHM9SnXscfkln3hCdA,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",Scottsdale,"7373 E Scottsdale Mall
Ste 6
Scottsdale, AZ 85251","{'Saturday': {'close': '15:00', 'open': '07:00'}, 'Monday': {'close': '15:00', 'open': '07:00'}, 'Sunday': {'close': '15:00', 'open': '07:00'}, 'Friday': {'close': '15:00', 'open': '07:00'}, 'Thursday': {'close': '15:00', 'open': '07:00'}, 'Wednesday': {'close': '15:00', 'open': '07:00'}, 'Tuesday': {'close': '15:00', 'open': '07:00'}}",33.492272,-111.923057,Orange Table,[],False,470,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': True, 'Outdoor Seating': True, 'BYOB/Corkage': 'no', 'Wi-Fi': 'free', 'Parking': {'valet': True, 'garage': True, 'validated': False, 'lot': False, 'street': False}, 'Good For Kids': True, 'Attire': 'casual', 'Take-out': True, 'Caters': False, 'Takes Reservations': True, 'Order at Counter': False, 'Has TV': True, 'Good For Groups': True, 'BYOB': False, 'Price Range': 2, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': True, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",fK7ujDbjhRFEe2D7eIwK4w,"['American (Traditional)', 'Sushi Bars', 'Restaurants']",Scottsdale,"7014 E Camelback Rd
Fashion Square Mall
Scottsdale, AZ 85251","{'Saturday': {'close': '23:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}, 'Sunday': {'close': '21:00', 'open': '11:00'}, 'Friday': {'close': '23:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Tuesday': {'close': '22:00', 'open': '11:00'}}",33.5025088,-111.9290233,Kona Grill,[],True,259,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': True, 'Outdoor Seating': True, 'Wi-Fi': 'no', 'Smoking': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': True}, 'Good For Kids': False, 'Attire': 'casual', 'Take-out': True, 'Good For Dancing': False, 'Caters': True, 'Takes Reservations': True, 'Coat Check': False, 'Has TV': True, 'Good For Groups': True, 'Music': {'dj': False}, 'Happy Hour': True, 'Price Range': 2, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",_tkAI5Q5XQSfgbqJzDKSDQ,"['Nightlife', 'Mexican', 'Tex-Mex', 'Restaurants']",Scottsdale,"6910 E Main St
Scottsdale, AZ 85251",{},33.4931793,-111.9320931,Old Town Tortilla Factory,[],True,224,3.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'beer_and_wine', 'Good for Kids': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Wi-Fi': 'free', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': True}, 'Good For Kids': False, 'Accepts Credit Cards': True, 'Take-out': True, 'Corkage': True, 'Caters': False, 'Takes Reservations': True, 'Has TV': True, 'Good For Groups': True, 'BYOB/Corkage': 'yes_corkage', 'Price Range': 2, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",k6Si433-EJrY4J7SZxsnjA,"['Restaurants', 'Pizza', 'Italian']",Scottsdale,"6952 E Main St
Scottsdale, AZ 85251","{'Saturday': {'close': '22:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}, 'Sunday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Tuesday': {'close': '22:00', 'open': '11:00'}}",33.4931627,-111.9310456,Grazie Pizzeria & Wine Bar,[],True,208,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'beer_and_wine', 'Good for Kids': False, 'Outdoor Seating': True, 'Wi-Fi': 'no', 'Smoking': 'no', 'Parking': {'valet': True, 'garage': False, 'validated': False, 'lot': True, 'street': True}, 'Good For Kids': True, 'Attire': 'casual', 'Take-out': True, 'Good For Dancing': False, 'Caters': True, 'Takes Reservations': True, 'Coat Check': False, 'Has TV': False, 'Good For Groups': True, 'Music': {'dj': False, 'video': False, 'karaoke': False, 'background_music': False, 'live': False, 'jukebox': False}, 'Happy Hour': False, 'Price Range': 2, 'Open 24 Hours': False, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': True, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",24V8QQWO6VaVggHdxjQQ_A,"['Wine Bars', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']",Scottsdale,"7014 E 1st Ave
Scottsdale, AZ 85251","{'Saturday': {'close': '15:00', 'open': '08:00'}, 'Monday': {'close': '15:00', 'open': '08:00'}, 'Sunday': {'close': '15:00', 'open': '08:00'}, 'Friday': {'close': '15:00', 'open': '08:00'}, 'Thursday': {'close': '15:00', 'open': '08:00'}, 'Wednesday': {'close': '15:00', 'open': '08:00'}, 'Tuesday': {'close': '15:00', 'open': '08:00'}}",33.494247,-111.92975,Arcadia Farms Cafe,[],True,286,4.0,AZ,business
"{'Wi-Fi': 'paid', 'Accepts Credit Cards': True, 'Price Range': 3}",O_ZNZDr6c5CsK6GgsKdDeQ,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Scottsdale,"6000 East Camelback Road
Scottsdale, AZ 85251",{},33.5047034,-111.9501368,The Phoenician,[],True,255,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'none', 'Has TV': False, 'Good For Groups': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': True}, 'Accepts Credit Cards': True, 'Good For Kids': True, 'Noise Level': 'average', 'Caters': False, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Good for Kids': True, 'Good For': {'lunch': False, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': True}, 'Take-out': True, 'Takes Reservations': False, 'Waiter Service': True, 'Price Range': 1}",Snp5LyDO9NeQiuFPOlkavw,"['Food', 'Ice Cream & Frozen Yogurt', 'Restaurants']",Scottsdale,"4005 N Scottsdale Rd
Scottsdale, AZ 85251","{'Saturday': {'close': '00:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}, 'Sunday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '00:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Tuesday': {'close': '22:00', 'open': '11:00'}}",33.4937394,-111.9257485,Sugar Bowl Ice Cream Parlor Restaurant,[],True,299,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': True, 'Outdoor Seating': True, 'BYOB/Corkage': 'yes_free', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': True, 'validated': False, 'lot': False, 'street': False}, 'Good For Kids': True, 'Attire': 'casual', 'Take-out': True, 'Corkage': False, 'Caters': True, 'Takes Reservations': True, 'Order at Counter': False, 'Has TV': True, 'Good For Groups': True, 'BYOB': False, 'Price Range': 2, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': True, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",Exx5ffvnmk4MrTyCkPRuug,"['Mexican', 'Restaurants']",Scottsdale,"7328 E 2nd St
Scottsdale, AZ 85251","{'Saturday': {'close': '23:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}, 'Sunday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '23:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Tuesday': {'close': '22:00', 'open': '11:00'}}",33.4915343,-111.9235743,Los Olivos,[],True,245,3.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': False, 'Outdoor Seating': False, 'Wi-Fi': 'no', 'Smoking': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': True}, 'Attire': 'dressy', 'Take-out': False, 'Good For Dancing': False, 'Caters': False, 'Takes Reservations': True, 'Coat Check': False, 'Has TV': False, 'Good For Groups': True, 'Music': {'video': False, 'dj': False, 'jukebox': False, 'live': True}, 'Happy Hour': False, 'Price Range': 2, 'Open 24 Hours': False, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': True, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': False, 'latenight': True, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",P5uC-zfGG6yqoQDUyqyAvg,"['Wine Bars', 'Bars', 'Restaurants', 'Nightlife', 'Tapas/Small Plates']",Scottsdale,"7137 E Stetson Dr
Scottsdale, AZ 85251","{'Saturday': {'close': '02:00', 'open': '18:00'}, 'Monday': {'close': '02:00', 'open': '18:00'}, 'Sunday': {'close': '02:00', 'open': '18:00'}, 'Friday': {'close': '02:00', 'open': '18:00'}, 'Thursday': {'close': '02:00', 'open': '18:00'}, 'Wednesday': {'close': '02:00', 'open': '18:00'}, 'Tuesday': {'close': '02:00', 'open': '18:00'}}",33.4995106,-111.9272212,Kazimierz World Wine Bar,[],True,333,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': False, 'Outdoor Seating': False, 'BYOB/Corkage': 'yes_free', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': True}, 'Good For Kids': False, 'Attire': 'casual', 'Take-out': True, 'Corkage': False, 'Caters': False, 'Takes Reservations': True, 'Order at Counter': True, 'Has TV': False, 'Good For Groups': True, 'BYOB': False, 'Price Range': 3, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",FV0BkoGOd3Yu_eJnXY15ZA,"['American (New)', 'Restaurants']",Scottsdale,"7133 E Stetson Dr
Ste 1
Scottsdale, AZ 85251","{'Saturday': {'close': '22:00', 'open': '17:00'}, 'Monday': {'close': '22:00', 'open': '17:00'}, 'Sunday': {'close': '14:30', 'open': '11:30'}, 'Friday': {'close': '22:00', 'open': '17:00'}, 'Thursday': {'close': '22:00', 'open': '17:00'}, 'Wednesday': {'close': '22:00', 'open': '17:00'}, 'Tuesday': {'close': '14:30', 'open': '11:30'}}",33.4991931,-111.927532,Cowboy Ciao,[],True,534,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': False, 'Outdoor Seating': True, 'BYOB/Corkage': 'yes_corkage', 'Wi-Fi': 'no', 'Smoking': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Kids': False, 'Attire': 'casual', 'Take-out': True, 'Good For Dancing': False, 'Corkage': True, 'Caters': False, 'Takes Reservations': True, 'Coat Check': False, 'Has TV': True, 'Good For Groups': True, 'Music': {'dj': False}, 'Happy Hour': True, 'BYOB': False, 'Price Range': 2, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': True, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",mxrXVZWc6PWk81gvOVNOUw,"['Steakhouses', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",Scottsdale,"4800 N Scottsdale Rd
Ste 1700
Scottsdale, AZ 85251","{'Saturday': {'close': '22:00', 'open': '16:00'}, 'Monday': {'close': '22:00', 'open': '16:00'}, 'Sunday': {'close': '22:00', 'open': '16:00'}, 'Friday': {'close': '22:00', 'open': '16:00'}, 'Thursday': {'close': '22:00', 'open': '16:00'}, 'Wednesday': {'close': '22:00', 'open': '16:00'}, 'Tuesday': {'close': '22:00', 'open': '16:00'}}",33.5086952779617,-111.927080154419,Roaring Fork,[],True,514,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': True, 'Outdoor Seating': True, 'BYOB/Corkage': 'yes_corkage', 'Wi-Fi': 'free', 'Parking': {'valet': False, 'garage': True, 'validated': False, 'lot': False, 'street': True}, 'Good For Kids': True, 'Attire': 'casual', 'Dogs Allowed': True, 'Accepts Credit Cards': True, 'Take-out': True, 'Corkage': True, 'Caters': True, 'Takes Reservations': True, 'Has TV': True, 'Good For Groups': True, 'BYOB': False, 'Price Range': 2, 'Open 24 Hours': False, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",SMpL3z4FLF07bRA6-y22JQ,"['Thai', 'Restaurants']",Scottsdale,"7131 E Main St
Scottsdale, AZ 85251","{'Saturday': {'close': '21:30', 'open': '11:00'}, 'Monday': {'close': '21:00', 'open': '11:00'}, 'Sunday': {'close': '21:00', 'open': '16:30'}, 'Friday': {'close': '21:30', 'open': '11:00'}, 'Thursday': {'close': '21:00', 'open': '11:00'}, 'Wednesday': {'close': '21:00', 'open': '11:00'}, 'Tuesday': {'close': '21:00', 'open': '11:00'}}",33.4929046,-111.9277492,Malee's Thai Bistro,[],True,411,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'beer_and_wine', 'Good for Kids': True, 'Outdoor Seating': False, 'BYOB/Corkage': 'yes_free', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Kids': True, 'Attire': 'casual', 'Take-out': True, 'Corkage': False, 'Caters': False, 'Takes Reservations': True, 'Has TV': True, 'Good For Groups': True, 'BYOB': False, 'Price Range': 2, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",KTF-E3NfkJy2wiwcgOPyVQ,"['Vietnamese', 'Thai', 'Asian Fusion', 'Restaurants']",Scottsdale,"7901 E Thomas Rd
Ste 108
Scottsdale, AZ 85251","{'Saturday': {'close': '21:00', 'open': '11:00'}, 'Sunday': {'close': '21:00', 'open': '11:00'}, 'Friday': {'close': '21:00', 'open': '11:00'}, 'Thursday': {'close': '21:00', 'open': '11:00'}, 'Wednesday': {'close': '21:00', 'open': '11:00'}, 'Tuesday': {'close': '21:00', 'open': '11:00'}}",33.4799784,-111.9107414,Tottie's Asian Fusion,[],True,209,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': True, 'Outdoor Seating': True, 'BYOB/Corkage': 'no', 'Wi-Fi': 'no', 'Smoking': 'no', 'Parking': {'valet': True, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Kids': True, 'Dogs Allowed': False, 'Attire': 'casual', 'Take-out': True, 'Good For Dancing': False, 'Caters': True, 'Takes Reservations': True, 'Coat Check': False, 'Has TV': True, 'Good For Groups': True, 'Music': {'dj': False}, 'Happy Hour': True, 'BYOB': False, 'Waiter Service': True, 'Open 24 Hours': False, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Price Range': 2}",b5cEoKR8iQliq-yT2_O0LQ,"['Nightlife', 'Breakfast & Brunch', 'Mexican', 'Bars', 'Restaurants']",Scottsdale,"3313 N Hayden Rd
Scottsdale, AZ 85251","{'Saturday': {'close': '02:00', 'open': '11:00'}, 'Monday': {'close': '02:00', 'open': '11:00'}, 'Sunday': {'close': '02:00', 'open': '11:00'}, 'Friday': {'close': '02:00', 'open': '11:00'}, 'Thursday': {'close': '02:00', 'open': '11:00'}, 'Wednesday': {'close': '02:00', 'open': '11:00'}, 'Tuesday': {'close': '02:00', 'open': '11:00'}}",33.486829,-111.90851,Carlsbad Tavern,[],True,465,4.0,AZ,business
