biz_id,lat,lon,score
Xy54RutATsomOfsDVR-m_Q,36.12642297,-115.1635365,672
Lq6CDJ2yHmMs4N7jscQhHQ,36.13974493,-115.1684173,1732.5
aGulqXnFmpOh_5Qh96uBng,36.124423,-115.146372,576
PdZj1gylTC5AaTO21eOYcA,36.1116957,-115.1712045,130.5
vaq5SJubaZjIoGhgkwxxUA,36.12596392,-115.1677039,1417.5
Bt7lGzIlPGc13iCXoc-TIw,36.11199,-115.177001,1720
5nCo6iU2uysEthHY5m72Jw,36.1268238,-115.1657996,280
KJK7ihnpTeHXOy9rxORpGQ,36.121792,-115.169553,500.5
a9fNfb-CIF4MnDnvX5tkOw,36.10420481,-115.1780638,330
Uhw6U1Nj-wtl2cSj2nrTrQ,36.175,-115.136389,280
-2n-OHbbwIv3SY8RP9bgTQ,36.128222,-115.172986,2816
ngNvH4sxnH9aMukTZ67R_Q,36.11788994,-115.1893946,4116
6ii5JM4zVaonwvgVcj9mfQ,36.0536699,-115.1715795,324
2dioqPw6txEgB397frYg-A,36.106542,-115.17204,962.5
DmePZG8oflIXPukeHNv38A,36.12038056,-115.1765084,162
0_LZEAYsexEZS-OFTjdjNQ,36.11992826,-115.172435,1170
A71fIjJHDvnOFYeL_Jkv7A,36.1448586,-115.1805678,856
rBPQuQgTcMtUq5-RYhY2uQ,36.11293028,-115.1699689,4984
tcphcsPONrP82kUyvcELoA,36.12008,-115.17106,2110.5
5FLRsYrT6w2VSDvQDhphXg,36.10156,-115.172953,1984
vW4G1hwiW6LkuhAfbeRfqg,36.112535,-115.170958,845
Sqo1BQUqcV4goQEeWsDMsQ,36.142229,-115.156483,88
AbwqwmeGWDFtXuQkW4_xnw,36.120894,-115.171448,204
XZpUbduFE3HUbFkt1Zk3aA,36.115023,-115.171781,471
E9ZsPtGovfEPHlMHkDdlQA,36.11226905,-115.1763005,1662
f6KGn2OyYk6LWEpnUEgerw,36.124423,-115.146372,1188
IWA1J9m0rzU8AgXRjXJUoQ,36.1240302,-115.1711726,237
KlAARyLySLdoyT8QxJFSIg,36.1057107,-115.2022722,409.5
4Z0yY5T8Sm151GhHclj_ZQ,36.09971,-115.1039694,9
N50HceZf1595UtU867u4uQ,36.09208085,-115.1751119,2772
4uGHPY-OpJN08CabtTAvNg,36.10259007,-115.1705414,3159
Me4q6iXSjJyFsfKx-l3kcw,36.128561,-115.1711298,632
4DuG6_TQRCe4kpytKBp0Ag,36.1556178,-115.3344727,111
cWFpyN49FRsFrNd3_cb50g,36.1314967,-115.1645622,408
ZZcKMWza1-GqrmhzFHW_mw,36.1226902,-115.1701939,333
6BuCNx2gO_GYiXm2KRdMXQ,36.115317,-115.19723,444
gXrOoqHL_VDpOzli_DG1VA,36.1139286,-115.3042546,96
TzOTe6yecv99lZuKQ6fPfA,36.09188476,-115.1755579,1023
J4qLz0nGzCTMf6-kf_SiQg,36.12154889,-115.1745164,1881
GJp4zTQPPsCEkUitopGfAQ,36.12196605,-115.1750259,1776
23SJEjfyU5gxY2chAKhgcw,36.143685,-115.216317,1606.5
RYNuWml56IY9woKqyLarnQ,36.171184,-115.211622,28
PJoiSHK9Pf9BNKf_xB9gFA,36.170055,-115.140844,50
Z1KDov5DRTG-rYF_6TyO1A,36.09232,-115.175239,1056
2BsEO4TZwg12dOl-FGijsQ,36.1094581,-115.1568938,20
DW6SI2KxcfXBHeo9jEr4lQ,36.095474,-115.1766196,567
b8GZnPFdf9OskIFZp3-qSA,36.104474,-115.136561,35
1yx2zLskVTe5WQdYjL2Apw,36.1443957,-115.2016373,4599
qXG8IlKuvy5k9fJ3y2gLgg,36.1237328,-115.1490784,1292
#NAME?,36.1025618,-115.169277,462.5
C_lTRsrL5LQAyd3_fnoBdg,36.1156902,-115.1713943,70
RuMsh0CBFTdddwx1jiGT0Q,36.124423,-115.146372,12
wxf6JIS3U1U7d_GMwppq8Q,36.119556,-115.173336,195
gsQ1ZB3nzUCo93kqougigA,36.1094391,-115.1726313,678
tj1QON3SD7zzp6BE5BTLLw,36.1371122,-115.1529193,170
JQNOv7QlaF0giKAKCn61yw,36.052079,-115.2792265,452
FmsSGHdahYI6VarnoQhGcA,36.15328907,-115.3313892,36
cTz7lxA0AdWKMba6Bvsi3g,36.158524,-115.2861096,381.5
HI7tHbCuLMV9MzXXDPamjA,36.15690588,-115.3345103,120
lyC2KqGiFIwct39jbdIdJg,36.12764837,-115.168328,1449
c12WDNrP2wyQgbnEYDdxCw,36.10209118,-115.1717784,1385
aYEs_eXqnV8Ifj3Bp0bHwQ,36.11199,-115.177001,1424
uqisw8IXD5ZutU4MT2MQVw,36.108713,-115.173192,2324
UpMR63WZgIn8VDKnYpDwXA,36.112379,-115.174531,1503
tI3J5jomrBs--n7r92186g,36.11530883,-115.1952016,1582
CR9v7-hJAUi1E1MePCCCeg,36.1050656,-115.1727803,36
3o6Jr6gjh_IulczcWdt_Aw,36.098909,-115.175557,122.5
JolAeZwizCNGkE6Ef526tg,36.1969093,-115.0619432,36
Shy4HqmyEewCLvq7Ub3Whg,36.12453842,-115.1723251,846
en2O4AiS0NDZ1AHgzYKzBA,36.194443,-115.242827,430.5
o7wCVuIalf_WbMJ1oX6Dnw,36.01143871,-115.1749124,422.5
OeinO4b26UcICbrLxoj3DQ,36.1718694,-115.1421457,1688
39LBSx2xXIWy1PzSmX0gVg,36.0533669,-115.2793808,244
KEAcdirCmRgS7tYZrOpm7w,36.121239,-115.171338,165
tn5SXZvWiT-uVsjXLGSrww,36.118117,-115.187298,2425.5
69oTrXljeMNnA8VXd3HRVQ,36.1013946,-115.2978076,300
9aUJRtkW_WXFnsq2En7qkA,36.0420917,-115.2787875,10.5
OdKCcB8skRPVSk7yBGwang,36.1730572,-115.1450046,1468
uCoNIQty4nPrhn_WHo110A,36.1183949,-115.1729418,1256
qXFAEWRjEgXO3RXOzMAjBg,36.1703435,-115.1415626,87.5
xfwRO04KbAPw_zRotCfWQQ,36.144667,-115.239955,9580
u7-9OD_9qc6PDYlMk0-VcA,36.05243,-115.171549,1256
lRjt0jii_pyhSH8Z3E7EmQ,36.11696071,-115.1765013,279
9Bnc9YP0n5cR57xkP6fQmQ,36.14754725,-115.155751,2536
DTtIi7avC0Ed-tMZAAx4wA,36.1425179,-115.1422063,332.5
EppRsj7YUChmu9rXb38LKg,36.1238755,-115.279439,896
gGeVLZ9j_wAYKbaqgnKSJA,36.121458,-115.169611,3122
TWNjTof9SeYi3I-x53MpGg,36.16369101,-115.1570606,763
PaLcd9gO8wJyix-L9vjHZw,36.1607779,-115.2914106,33
U87W6T9vjwWnp28Zjnn4pQ,36.17488,-115.145126,1102.5
RD83slMtxNqRZ1cIe6b4Ng,36.1729288,-115.1456193,16
RhuMVpo6iqdE8PBv0HcX5w,36.117059,-115.192046,15
NK-8zniVfA21IQoQCynrDg,36.10259,-115.174566,807
40VsC3U_JLufzJ6b5GhXTg,36.0725931,-115.242883,864.5
kAXwEMkpcKMObw45QJGqnw,36.11899784,-115.1703831,1047
1mdFPa5DNCwhM7QGfypuyA,36.171184,-115.211622,40
jphuU3ttPugYr0lTBxtp_A,36.1031891,-115.1727648,369
ILoDsxtqtLU2oTMaf_laGQ,36.2467581,-115.2091942,868.5
_LsGlbpybDbENusCXuEpyQ,36.111721,-115.171207,366
B0xZBB7-oBEiAf_IdqpFWw,36.052119,-115.27921,14
WP7xXx3AnBP0o-NVK5omoQ,36.127754,-115.224318,318.5
Sb3xeEYG-uEEWcWqsLTZUA,36.125587,-115.211199,196
cgFiAUsYCiw9RBX4SgkZUA,36.15728105,-115.3336143,300
P0fdd-AyeJMcCD6PYT30WQ,36.097616,-115.297818,159
HyfFenprdpIA4rmKu6DW3g,36.14290352,-115.1746185,4783.5
hCxNymBRhx7eQZdxGCjvXQ,36.04194923,-115.1836618,378
_b9r3punxdaieKCGsIoS3w,36.1050656,-115.1727803,63
Fklm4Zi7nloG1SfLpnmEkA,36.10819355,-115.209791,1216
LXvueihSmsfvlCHkrz8gLw,36.09226829,-115.1764369,451.5
ZA7GsC5JNswGGXSjsGwUug,36.130315,-115.140852,216
AumuGuTg3HqvtwbLPi-ZCg,36.1186973,-115.1542695,1176
rwgU2XEFJ7nyCHvUnEC5ww,36.11013195,-115.172277,501
8zL3V6rmFKBess3bxPLAoQ,36.121237,-115.174105,2551.5
Gn7bMxhZgY0bivsthvJWJQ,36.09193885,-115.1765871,1815
_zrSQdISpB_qry9tb098rw,36.11636745,-115.1764396,1568
MXqmV0513hptrtjihDdf3Q,36.160122,-115.31731,1452
4Iqcne2F4qY8lahrPA81rA,36.1217684,-115.1455116,504
8zTes4kUSoM161AD7G6DsQ,36.1275008,-115.1659163,686
3TBKPNI-oNbGnC2VB27-qg,36.177516,-115.173218,17.5
whJLVLRto7nVjmwk_XBV3g,36.1587618,-115.2858339,828
4h8_u6Fqm3JvUEq8ctWf-A,36.15821659,-115.3324127,679
dVAurLD1bBIi9IvuMFoL5g,36.11347138,-115.2074432,2596
wE_exQZBL8sMy2DilI5qAQ,36.1253148,-115.2463595,212
W_DMoZNrcv9cfYuadwNMmQ,36.159785,-115.261803,27.5
HsAYzU2-Z_vZAaRqHbcP8g,36.114801,-115.230955,1012
A-wbnt6g19IWirBswkzsig,36.12111739,-115.1746337,588
EYklOu8eHVlJ7SNeRiNfSA,36.1264133,-115.1949565,12
PiDKW4Tqn98_D8WUcBQZow,36.2576752,-115.2304131,95
WS1XuIez_2KP-3RJD-r9kg,36.0918639,-115.1751614,434
XInU2SUuNK-IgnT-sEIvGA,36.12089708,-115.1685488,1008
kFmud3f8H8GSO8eeHDNfrA,36.0574506,-115.1494487,424
1we3mDehB1V7IYX9hIoeTQ,36.11603686,-115.1924229,224
#NAME?,36.12489145,-115.0759213,57
rpjwmrKICOA6BCdZfK7p-w,36.099777,-115.1725943,20
oerixQiFOO0rzaPkjkDNTA,36.124423,-115.146372,171.5
8-HkVgPClpSli0ug3Uk-sQ,36.12558489,-115.1977579,442.5
gVYju3XRcO1R4aNk7SZJcA,36.11593286,-115.1747417,895.5
XDYnLQC8ViZejuCDp4eCwg,36.0911934,-115.1765744,3024
UzL9TyWtUsHrNT5sRZYwiw,36.0993783,-115.1710285,13.5
ROlYDMi1U3LaHStmuELRxQ,36.1207056,-115.1717867,290.5
jiQwNP0HovE-NZB-plOWxA,36.1608544,-115.3315267,447
G9KKI4P4D9LiPkbTTZLXdA,36.1441896,-115.1743629,234
qpptyM9Dfns3AW5E_lsu6Q,36.108898,-115.151261,1046.5
r-SMWki62MIjPlsSRdlBVw,36.10094649,-115.1714593,756
trC8BtTuNJniFaCaK1IQ4w,36.1261521,-115.2102897,738.5
UhEaLvp_WTlzhnXdP-U8Bg,36.1187281,-115.1542912,59.5
LuAClnM_sUmLbFsK4ODWiw,36.1298737,-115.2763891,1278
MqPRtyOXXJF-uUYJPK-5sA,36.2652659,-115.256993,499.5
p2OalJojTCfCYJpGEmcusg,36.1030009,-115.1735161,553
xxq3nX34tsqAtcsSm21rHQ,36.1024458,-115.1695061,819
n_d7HDsTdLc9IWwuPHBNlg,36.117196,-115.209289,850.5
3W59npo0X8utnGYLxl8GvA,36.14294,-115.242469,217
hHf_exlsXNC7zyEWyO0b3g,36.175,-115.136389,15
jbToVT09cmHMfxCITDBGIQ,36.124467,-115.171033,507.5
4uDW2Rp9eAPL5BUd5C5-bA,36.1638883,-115.2904272,1225
ozfvymkBqw8j0Oa_tC5mpA,36.171328,-115.2448746,84
9OFr3nlEDwncUNgbqFKd5w,36.04517323,-115.2439142,756
VdpO2eJQy3zRxySElLXsMw,36.1465042,-115.2072072,20
UDChQLVuz9SYgyyIoEqDkQ,36.108111,-115.136431,135
ocCzxkuTYjUtujlMLlEE3g,36.10593,-115.314538,416.5
0InQd9vuhRc98OksC3Ks8Q,36.09887835,-115.1756406,374
JrYiY9Kw6EtH390tXio_IA,36.124423,-115.146372,13.5
NCVmm5-crBCYCzNumZ90FA,36.1693227,-115.1413073,237.5
gdZXl6ADOJIHhq0C78JlPA,36.1068493,-115.1372406,28
pe6auP0feE_GPjt0h4RsjA,36.076502,-115.2431595,216
y5BUbjBZGvf4tAk_TCSXzA,36.1605793,-115.1748253,140
#NAME?,36.1006943,-115.1029435,49
eyYyJ2aOOo0sLHU_ThextQ,36.1147452,-115.1084176,24.5
BW1JCE3Qj4uIokg7kLUL7w,36.10178699,-115.1707506,3404
GfuApsBX3jHdZGgWi8PTag,36.056242,-115.277455,395.5
6ZGiMSM9cesy3ipHJoruVg,36.1084263,-115.1373615,10.5
z5CwyvKLt88rmWMG-H6MoQ,36.1688534,-115.1400422,21
hN0eltVGO44BocEknPliiA,36.1226902,-115.1701939,57
ejS_lQteyzG6PR4gxZN-FQ,36.108947,-115.151247,360.5
SyhuQ69i6PYr4q-4kHrKFA,36.142094,-115.209418,572
GsNwdJXtvPP5534_huTeSA,36.1439988,-115.1917845,6
P8gXyZy1ZS7B4S20q8hzPQ,36.1191125,-115.2797333,1336.5
Pt5AYjhzoU93biVeVahLKw,36.129857,-115.275526,1064
59OLV6lukp92lkTfYDo6lA,36.02818,-115.1149077,591.5
PU5jA1bzjbNCyFfCmjqTlw,36.01249821,-115.1754201,241.5
1lqT4TrvR-EJAXc4Zr3cjA,36.1088013,-115.152093,20
r5UCwy5gCwZKYgO6-yV-fA,36.10279,-115.136057,304
50qBeXIUefMhJiZDZRMRBA,36.11553192,-115.068367,78
WXBNF7nBQSeKdxC6gOOO7A,36.1992487,-115.2424229,9
1u0JcvPFQz9TIYrT1GnEhw,36.108898,-115.151261,165
bdaxZvnon4-GIcKYk0JnEw,36.1138591,-115.1193892,10.5
VxV3IHS33O4ha71ABE8J0A,36.10259,-115.136559,204
oLqW-x0egbOi0I8uOZ7Gwg,36.1134879,-115.152279,294
Hb6n-TyLhEDdCyPyH3E3oQ,36.12639628,-115.1935782,861
lnUXlYMh0UfrtVfnYo9mvw,36.1261521,-115.2102897,574
u226lKOMjUPDSrUK90EmPg,36.1122889,-115.297923,31.5
p097BtRl0skrVC4t1FCelg,36.15350412,-115.1516318,360
qS1e8z6XXjN2IewBAfq5_g,36.108111,-115.136431,206.5
k-D2NUfaUbuQzPaMXniXcA,36.1044875,-115.1767584,1275
PSFWA3pgyB0-uE6hG2GXAQ,36.126365,-115.1969498,192.5
NgtHeii61KsVwqNjXIwX-Q,36.104148,-115.137658,769.5
io-DMLbRaUEdjqXmKjXsQw,36.11834335,-115.3388214,189
5RNJU6rfmBg8gCiuV-Kz4g,36.07834,-115.101509,78
fZVZeZJkziJ7B1rIcmT3Iw,36.07038879,-115.2249451,444.5
qmIT3LC-kMNiOy7_XpWNUA,36.11343671,-115.1595068,1184
TWCrD7hDDDeCICyQ32NyhQ,36.118221,-115.172532,31.5
LJxNzBCR383zSpe0jdU04Q,36.143974,-115.219248,1528
RnAb3jj64-4CXqf8la7nmw,36.1830457,-115.1806837,147
kx0P3BmdL7GUxjsGQnm7pg,36.1556178,-115.3344727,24.5
btp0v0Qk7CmOmuMdt3aqkQ,36.1046486,-115.1727668,1130.5
vZ2dPk0fPQu4wrXx-DKeDw,36.105583,-115.136831,186
vEeiIvhzz29rO-6EPFqkjQ,36.12641633,-115.1676158,948
zehWnERkDLir0lDxxtVXPQ,36.15838983,-115.334816,1057
bFXlrZNsDOEhSW-Qnkt3mQ,36.1255378,-115.2232902,318.5
vbcdf7dXxfc3uyOoi7ryyA,36.115137,-115.195433,813
WfdHpV_TeaftuwIGcwBQBQ,36.11308135,-115.1598072,248.5
KIn7cdF9NCjhYF6SfFFUVQ,36.10313928,-115.2016926,609
ECbznso003XMWuS5jfClyw,36.089494,-115.138026,111
0jETMJNxaeKAlE_Ts0lruQ,36.1151534,-115.0992267,31.5
BtblCdzuNjKyfgBKSJf8Gw,36.115258,-115.071847,14
rNahhyqDlouyDMHh57p3ug,36.12300251,-115.1687256,1991.5
b25jGkZerj2M4WAy95n1Tg,36.1293929,-115.1721598,1959
Q3klrPwtiLO5WS2LWXIvpA,36.1263785,-115.1969907,72.5
IajLEuqz49slYhVoFGZapg,36.1707639,-115.1435262,123
UW2gLVwL3qbh9ucnb0JjyQ,36.1182265,-115.1727113,1188
BPRMEhCf8ugvQrNnRM1xUw,36.124423,-115.146372,7.5
a1t31qMLd5fQocEjbSJ61A,36.09194095,-115.1753788,526
WzjRM6h6dZFBwr1rvwjvPQ,36.051627,-115.24387,472
Rzg2-ugIG_UxQCN_JqXDcA,36.126437,-115.1917,738.5
eVBoSU_epwPsN3SUo0-ZOQ,36.159674,-115.230569,9
bNOx8Q50Q6bLxjSBmQDpwg,36.290462,-115.288456,7.5
T9WBfNphrozj0Ww4pyAAww,36.06513,-115.119046,217
H52LFxw13LBS6_ewxCwlfg,36.11028292,-115.1681462,600
I0JkRhKGH4r__DB32FUaJA,36.0420917,-115.2787875,17.5
JUATTlFUONx_er9_YRFDrw,36.15880562,-115.1931095,1372
bkm38p8gjvYqzNROj3oYrQ,36.1181399,-115.135927,424
6gm0pYy-YQRJwtavzlXUJw,36.1181689,-115.172435,68
FcbmXlWUcbrYJeEDKBywEA,36.0977777,-115.2975745,12
thSTca8QNPLejpSDoharcQ,36.142229,-115.156483,56
ZCkh7L0HyZ8L9RclT7A_cw,36.17389145,-115.136389,600
GVbH-lCr1b122ouFueNihw,36.1387481,-115.1364552,117
cXciYOqcntGXoP4rHkvnDw,36.1008067,-115.1360221,8
eZR0Voh6f03opb4fEhsfUQ,36.071018,-115.24534,15
Ni9aqkG_fNWrH02VNlRhLQ,36.1001831,-115.138668,745.5
I6Og6AURCkhvsUuZclZOQQ,36.115656,-115.172535,55
0x4NXJFSQRRUNONxINTjWQ,36.108898,-115.151261,598.5
qJrZMwAfkPrOB6mhjPfv8A,36.1434111,-115.2980803,126
Atp1VH9m4_BizRyFluM-oA,36.2745551,-115.2689319,48
NG1p4b7a83krNyX08ssPTQ,36.14521261,-115.2951908,27.5
ENKGZWnnecBWVtJ3zTOQQQ,36.0415696,-115.1722727,51
slMC-vf5tw4v5sSMY-7a1Q,35.9986391,-115.1260166,9
4Wh3iGYkum6_4YZQTgw41Q,36.05334755,-115.279633,22.5
C9EmitKfcW6IuqA8mQKt1g,36.05545,-115.27919,49
XgfKcL7eBJE9B66qoaIlJQ,36.01098932,-115.1199725,1304
EByOF2mfGDvOYorPOCJW2Q,36.14356,-115.26095,20
UrM01YK5HirPueJKQX147A,36.124423,-115.146372,18
3mrp7wim9_rCMTO3kRp3Rw,36.0577328,-115.1583224,189
z4FOVt2ogx8LANesMKPgLw,36.24042,-115.233322,21
df4A-a0txOfoSBzlBK7q5A,36.1591549,-115.2629554,18
rfDTJLEwZZ2EGOZiTDdqQA,36.118966,-115.17305,2596
6Gy2p4w5Vo9ECuzappvd0Q,36.1588446,-115.1259765,18
5uFygzVs7XnVVPpmw4EFMg,36.04577,-115.243934,292
w4b7gW_l4uL1DdWwwPTucw,36.1155262,-115.2085247,626.5
xkf923jszKh7RkQy7VulxQ,36.0509873,-115.2435629,164
0rBgNB2FKdIEKgNtiRa6Xw,36.1910528,-115.3065246,78
W-UBevF6tFgX4WiA8PvdPA,36.291036,-115.288192,616
F15X6NKQiNuFcd5TeFgygg,36.1951421,-115.252325,69
tZTN8FmdO5sW8XFTKUZu4g,36.195376,-115.2265,7.5
iAmIyYVuQ8rDfbM-serqHA,36.07184399,-115.0903923,372
y_L32uJc_sPupdjhb2YO-g,36.241946,-115.234077,207
EwDKWWLf0a1oW5EJ_ULhGQ,36.1373,-115.3519,33
fQ1H-QJ1fHeFa87DswxTmA,36.1156338,-115.172557,30
FcIzPQNp3I7W4zw4qBTs6w,36.1155194,-115.2059561,12
nBdUTu6WFZBaunP8OlvNMQ,36.1716777,-115.1464136,16
m9xE2lgdgtfV-yrpuGQy5g,36.1593762,-115.2250365,16
GN72XbUh61J5wWQyW2oZsQ,36.0128717,-115.1341975,30
Nk_G8Z0iUfGlUZfIz3Scvw,36.0718982,-115.1068951,12
mVJIPDv-qfYlatHYeP_saQ,36.11011835,-115.1720525,1144
6dLJtcFfD2kBbrOd42KHsQ,36.1002787,-115.11401,19.5
dbjXu4l-KKV3bhMTvzwi-Q,36.1551327,-115.334816,84
L3SsS_yntv9vJUUUwzMYcQ,36.2636158,-115.2513918,98
smHk8_5PELTQMY5FPMaCqw,36.1133059,-115.261617,72
10Srj1qZfB9CsVAwef9_dQ,36.1309442,-115.2784531,464
SICGmsW87KK5AvDMya4A6A,36.1274245,-115.170815,39
zNR_f_-Y89Hh6kQ5VoRy6g,36.056199,-115.105022,7.5
7XcrywweW93zN2YH1dTADA,36.1282071,-115.1730081,28
S6Yknt3RNREcfzpOJ0unJg,35.9975534,-115.2057088,96
6qnB6AQSur85BLx6c11dOA,36.125587,-115.211199,836.5
YT2MnnnSclWim7HOAl3aXA,36.1445199,-115.1391949,232
NJK4GW2pjvmvAPQ_OXMHQw,36.0292843,-115.1162048,180
t_ZtLr23azWyJdCS-_XX6A,36.2157057,-115.0969183,21
sHTTvLg502AaITfVfMkecA,36.078642,-115.279971,270
IVL7Yft-R-nJbmdjSilfog,36.042352,-115.152126,40
xNmU3k70I5Rpl9OnAre5gg,36.100669,-115.117567,36
BUFZGU2ux-JIGIozzdDiwQ,36.09949,-115.120338,36
wdqucaPeyerBpRyaEpw6Yg,36.1585615,-115.1657957,38.5
0FmQpDFbWRIPHYBInCTwlg,36.158547,-115.079179,15
RbhgT2AjSamHF74FWOeoCg,36.1022582,-115.0531031,6
bKP_m6qr3fs2UfKX_COeeQ,36.1329257,-115.1896285,30
sX_RzD1FYZzb0sdC4qZGGQ,36.1439329,-115.222848,35
f6hjKOSap9pFlNMYxGtjAw,36.132914,-115.190245,9
xx8DVj1NQfJR33B9e8t5vg,36.02534349,-115.1510466,264
6mq0k7vDZtlBjghMaEMbHw,36.1305272,-115.1084585,12
ravINrZil-a_nAl95-KjDQ,36.106605,-115.1364041,1359
k7-EYqV5KmgcKjtp9Aw2Iw,36.125528,-115.279608,26
mk-V3qzqRBgCP9V8-X4BGA,36.1001032,-115.1195456,30
Za1AyC9JXMQsfmkg9k_-Gw,36.1551327,-115.334816,35
XjFD7q3IcGwitJtkTsM59g,36.010778,-115.137138,22.5
soPaitO3k3bviiEA6wI3qg,36.1004312,-115.3048029,22.5
MandyVkCOm5qzmhuqdku_Q,36.125587,-115.211199,48
1uEOxmsgI2zba8kLSrFDpA,36.05753,-115.149172,24
Lq1sLz-UDRXBqduwXOvDyA,36.1442303,-115.2660053,10
LE07Aw-kgW4OHpdBHWYe5g,36.1586036,-115.2367146,166.5
RkXFIY3ntK74o1-2SCwnFA,36.0243843,-115.172455,15
qRgR2r1kuh1hn-tHRqC2sg,36.1148342,-115.1531462,596
72aODHUIWKoBI3j4Pzr7sg,36.1004847,-115.1841941,17.5
YBftkbXRwi-CB6zlAAk5DA,36.0423566,-115.2785401,93
h4GmXUxM07MTOlMiGa0KuA,36.1256634,-115.2234519,714
FVR5EpCfQFCuT8L-77RZZQ,36.103191,-115.168455,56
9T_NDeT-S9o9qhC7d5KPkA,36.1454189,-115.118237,9
YJmHANxQvmldWbxqzwdaQw,36.1186973,-115.1542695,157.5
yXtCzVqUR6WYARQdawyevw,36.0909158,-115.1737761,944
bocNP3vhpTbP9dQdLZXu-A,36.0418557,-115.1178848,20
J23yDGQUUylEwrfPgQyOwg,36.130127,-115.110177,9
vFCAzM6oQIAVG1kTuukL-g,36.114845,-115.209037,32.5
GaAVP8Tn8uUrZtulQw2iXA,36.114921,-115.236636,712
BsPVtrxmqHeZ7BwORWLvrA,36.0207221,-115.1219087,52.5
1PSXa1NyhW21P-iTgEs1uw,36.16621435,-115.0619736,124
cdEyO3XRIrHH7ZCjCsxXqA,36.051627,-115.24387,22
CWqpUlx6Gg7mMGSfPoepHA,36.041297,-115.1523787,30
n19c5xDZO6ojmiNJOhtUGA,36.1586703,-115.2048129,27.5
84JrJfQPA9SLk4GVSBaorw,36.10006,-115.29728,42
BpR_oUAmIh6Q7Y_Y0Q_WmQ,36.1372759,-115.1626825,12
qCvRV9qcHKftXnT9IkmTqA,36.0420645,-115.121305,34
kSSvuD81S7T1Nrr2qsXVPQ,36.11342973,-115.3079676,96
f9G8rYZ-HpQvekvizABeKg,36.1452214,-115.1187783,104
VQAEtwQaWZPlEDTkBS7G3g,35.99890185,-115.2070452,30
ddJK59dydw4vGgRZbcznzw,36.15805817,-115.0468674,117
TsDD1Svyl1Oqf6HImW_jHw,36.0532414,-115.1723524,267
KhWaq3lGLEUQjwJkMZHG_Q,36.238856,-115.180591,57.5
ZrxnXntC71qG7L0US1GVLA,36.15859989,-115.2042446,456
GwGDLjbNf6d71QNOmY1OBQ,36.261217,-115.2473953,3
8Mb6nc1Qt0cXWue67DJ1aw,36.1503339,-115.1534046,238
Lfjh90yNwBiUIGmVwM4ImA,36.1738738,-115.0795963,20
HI7S-f1gJVcGYG38_JY5OQ,36.1652351,-115.1557538,6
TTwSbXCOr60ozQoz48mJew,36.125859,-115.222461,10.5
Hpc1wwhlPrVDp4BtozjcIA,36.1002283,-115.2098642,99
iLubiQC-OqI2WCg0-xs1rQ,36.111488,-115.2971243,20
CK_UGWewjljh1D1KiIhadQ,36.1615258,-115.1728181,51
sBAueq0jUmlIH6vdgyP2aQ,36.11451716,-115.2955864,1340
F8ezW6hYgmQYBmXOVjhytQ,36.101639,-115.136447,25
a3adM4iw2_BfjP1-T0ZQLw,36.1135548,-115.3073046,129
6SKnbcGt0M0r1XWk1pbzsA,36.057248,-115.128906,42
crAGSlCyMRcBUiIVxKcuwg,36.1135909,-115.3053069,7.5
vQo_kFaVjVa9H_nhRCz-Dw,36.1253986,-115.1963604,612
iPIbM34qhj3Slz1HiWVYVg,36.2190148,-115.2768107,206.5
DAha3IRYbGJh0UbvMHJ77w,36.1040794,-115.1727677,190
g5jQgLcnB338vsGHyyL4WQ,36.195433,-115.062519,10
jHLQJg-v7YXiXT11OQSqCg,36.21878,-115.27891,15
cjYOxsZKTcq47tdR5CF8Hw,36.1586877,-115.078011,10.5
H2DbpsEvor9kTf1-8OEwAA,36.1015732,-115.2969914,25
fIFe16c58gp6L1UAfLxGZA,36.1008067,-115.1360221,30
3jg7ixB6vZi9M_-Qh8Eoiw,36.1214517,-115.1696112,28
Muq939TfNZheQx6SI1pe0Q,36.011597,-115.137808,70
X2lg09ae5ysFtPTyE5x1AQ,36.217716,-115.241843,18
oOrqgxKCNuPwF3mlTBmgZw,36.0152797,-115.171712,567
l3L25Yg_8E11tsS2D8ml-g,36.130228,-115.103766,796.5
JtvwIwSl6rXVKacqP8avyw,36.12033871,-115.1743889,306
O3PwBTK-SnxsYJhimThhsA,36.264255,-115.26569,10
23CYkAUCRd4JbTrvRR4I-Q,36.1584817,-115.2857741,28
a6qqkAEFYk-VtBzHMtvZHw,36.0979526,-115.2972153,12
4c_TKqGJ527OaWhBRhUCCg,36.135911,-115.162926,8
YVmP0J7WjYKvbhAknWIUaw,36.175797,-115.291162,111
is6k_jAusCc8dJtO7DpNvw,36.0151319,-115.1721706,7.5
xXPf6scUPzkoQ4uBvqzy_w,36.1439269,-115.2760775,101.5
EjfF-4aI0rhtAHwXFRsVrQ,36.055728,-115.171547,381.5
SnUxHYQK7pP72IlO-T9Skg,36.116176,-115.19734,455
Cl6KfeDfh9FfWYV5cbz-zw,36.0770695,-115.2986223,692
jWiGtY7hTqBjbzN3yyRXbw,36.181417,-115.139396,126
GWXU5xROhcnMIUaUFEtubA,36.090535,-115.171897,47.5
xuITVCoB3gj4S8jHvTvvsA,36.147909,-115.153972,28
NxA9bmbZkY46NDgQu1Gzzw,36.15923691,-115.1104584,40
Crd82TFkF-cF5WF_qKuJ4A,36.1702644,-115.1445575,822.5
